artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2024-04-02 12:43:48,新聞比亞迪百萬豪車原地掉頭馬英九好奇能領先多久,原文連結原文內容比亞迪百萬豪車原地掉頭馬英九好奇能領先多久記者蔡儀潔深圳報導前總統馬英九赴陸之旅日首站到訪深圳比亞迪總部六角大樓大陸國台辦主任宋濤全程陪同期間馬英九曾問比亞迪能領先全球電動車幾年宋濤則說要有這個自信心永遠追不上引發全場大笑馬英九今日上午直接抵達比亞迪總部的禮賓部由比亞迪副總裁王杰負責接待一行人先進入展廳參觀產品和智慧造車技術王杰和解說員介紹說比亞迪已經奪下全世界電動車銷量第一頭銜期間馬英九一度好奇問道排名第二是誰王杰則回說是特斯拉馬英九之後問比亞迪能領先全球電動車幾年王杰回道年時間是沒有問題宋濤則說要有這個自信心永遠追不上參觀到一半時馬英九詢問說大陸是如何鼓勵民眾使用電動車哪點最有利電動車普及對此宋濤和王杰舉例說補助購車過路費更優惠等最有效的一點是完善充電基礎建設全大陸充電樁已經超過萬台為展示比亞迪的電池技術展廳的玻璃隔間內演示了三元電池穿刺冒煙爆炸而比亞迪刀片電池則安然無恙據介紹刀片電池是比亞迪開發的一款電車用鋰離子電池號稱是世界上最安全的電池之一另外比亞迪今日在安排時融入巧思譬如雲巴展示車廂內佈置了台灣日月潭和台北大樓的景觀畫面在汽車內裝模型部分中間的螢幕播放馬英九日晚間觀看無人機表演的新聞畫面在行程最後比亞迪安排馬英九一行人到室外觀看百萬豪華電動車仰望原地度掉頭技術美國加州州長葛文紐森年來訪時比亞迪也是重點展示車紐森還親自上車體驗喊出想買輛回美國資料顯示比亞迪橫跨汽車軌道交通新能源和電子四大產業現有員工超過萬人營收入和市值均超千億元人民幣比亞迪總部因獨特造型又稱六角大樓是該公司的研發中心和管理中樞心得說明字以上電動車第一比亞迪第二特斯啦不過大陸充電樁萬我覺得還是太少網路一堆大陸搶電很誇張的照片然後仰望做到可度旋轉拉原文及網址連結心得或意見字不含標點符號,原文連結原文內容比亞迪百萬豪車原地掉頭馬英九好奇能領先多久記者蔡儀潔深圳報導前總統馬英九赴陸之旅日首站到訪深圳比亞迪總部六角大樓大陸國台辦主任宋濤全程陪同期間馬英九曾問比亞迪能領先全球電動車幾年宋濤則說要有這個自信心永遠追不上引發全場大笑馬英九今日上午直接抵達比亞迪總部的禮賓部由比亞迪副總裁王杰負責接待一行人先進入展廳參觀產品和智慧造車技術王杰和解說員介紹說比亞迪已經奪下全世界電動車銷量第一頭銜期間馬英九一度好奇問道排名第二是誰王杰則回說是特斯拉馬英九之後問比亞迪能領先全球電動車幾年王杰回道年時間是沒有問題宋濤則說要有這個自信心永遠追不上參觀到一半時馬英九詢問說大陸是如何鼓勵民眾使用電動車哪點最有利電動車普及對此宋濤和王杰舉例說補助購車過路費更優惠等最有效的一點是完善充電基礎建設全大陸充電樁已經超過萬台為展示比亞迪的電池技術展廳的玻璃隔間內演示了三元電池穿刺冒煙爆炸而比亞迪刀片電池則安然無恙據介紹刀片電池是比亞迪開發的一款電車用鋰離子電池號稱是世界上最安全的電池之一另外比亞迪今日在安排時融入巧思譬如雲巴展示車廂內佈置了台灣日月潭和台北大樓的景觀畫面在汽車內裝模型部分中間的螢幕播放馬英九日晚間觀看無人機表演的新聞畫面在行程最後比亞迪安排馬英九一行人到室外觀看百萬豪華電動車仰望原地度掉頭技術美國加州州長葛文紐森年來訪時比亞迪也是重點展示車紐森還親自上車體驗喊出想買輛回美國資料顯示比亞迪橫跨汽車軌道交通新能源和電子四大產業現有員工超過萬人營收入和市值均超千億元人民幣比亞迪總部因獨特造型又稱六角大樓是該公司的研發中心和管理中樞心得說明字以上電動車第一比亞迪第二特斯啦不過大陸充電樁萬我覺得還是太少網路一堆大陸搶電很誇張的照片然後仰望做到可度旋轉拉原文及網址連結心得或意見字不含標點符號,"{""文章分類"": ""性價比方面"",""情緒"": ""正面""}",,
2024-04-02 17:45:54,分享特斯拉三月中國銷售輛,他國事務特斯拉三月在中國交付數據出爐僅次於比亞迪售出台這數字太玄了終究要乳滑的,他國事務特斯拉三月在中國交付數據出爐僅次於比亞迪售出台這數字太玄了終究要乳滑的,"{""文章分類"": ""車輛交付方面"",""情緒"": ""負面"",}",,
2024-04-02 23:09:21,分享小米和特斯拉等四車拚續航,懂車帝汽車之家測試的相關影片站彈幕影片還要去觀看整體配重重量輪胎等等這影片有圖表包含續航的達成率,懂車帝汽車之家測試的相關影片站彈幕影片還要去觀看整體配重重量輪胎等等這影片有圖表包含續航的達成率,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面"",}",,
2024-04-03 12:43:26,新聞小米汽車熱銷公司股價上漲逾,作者看板標題新聞小米汽車熱銷公司股價上漲逾時間原文標題小米汽車熱銷公司股價上漲逾原文連結發布時間記者署名高佳菁核稿編輯原文內容財經頻道綜合報導中國智慧手機大廠小米首款電動車開售理想激勵小米週二日股價急升盤中一度高見港元升幅達綜合媒體報導小米電動車上月日上市上市首日銷售量即達萬台部分訂單已排到半年左右高盛近日發布報告稱小米新車定價萬至萬元人民幣約新台幣萬元至萬元符合預期加上規格領先同業有望與特斯拉一同成為中國銷量最好的高端電動轎車相信對小米發展策略有重要作用因此將小米目標價由港元上調至港元維持買入評級除了高盛外摩根士丹利也看好小米認為有很大的增長潛力但摩根士丹利未調整對小米的目標價只重申小米的增持評級受上述利多消息激勵小米週二日股價一度急升高見港元截至台北時間日早上點分小米股價暫報港元漲幅心得評論沒想到小米也來跨行電動車特斯拉目前遭受比亞迪和小米夾殺股價很難有起色何時才能做出殺手鐧完全自動駕駛技術有待觀察,作者看板標題新聞小米汽車熱銷公司股價上漲逾時間原文標題小米汽車熱銷公司股價上漲逾原文連結發布時間記者署名高佳菁核稿編輯原文內容財經頻道綜合報導中國智慧手機大廠小米首款電動車開售理想激勵小米週二日股價急升盤中一度高見港元升幅達綜合媒體報導小米電動車上月日上市上市首日銷售量即達萬台部分訂單已排到半年左右高盛近日發布報告稱小米新車定價萬至萬元人民幣約新台幣萬元至萬元符合預期加上規格領先同業有望與特斯拉一同成為中國銷量最好的高端電動轎車相信對小米發展策略有重要作用因此將小米目標價由港元上調至港元維持買入評級除了高盛外摩根士丹利也看好小米認為有很大的增長潛力但摩根士丹利未調整對小米的目標價只重申小米的增持評級受上述利多消息激勵小米週二日股價一度急升高見港元截至台北時間日早上點分小米股價暫報港元漲幅心得評論沒想到小米也來跨行電動車特斯拉目前遭受比亞迪和小米夾殺股價很難有起色何時才能做出殺手鐧完全自動駕駛技術有待觀察,"{""文章分類"": ""性價比方面"",""情緒"": ""正面"",}",,
2024-04-03 13:54:11,問題小米真的這麼不堪還是變造的影片,轉彎失控自撞的時速沒有煞停特斯拉成功煞停蔚來的完全沒有煞車手套箱薄到只可以裝吋筆電行李箱夾手功能正常發揮臺灣人民引頸企盼的小米真的這麼雷嗎或者這些都是米黑做的影片,轉彎失控自撞的時速沒有煞停特斯拉成功煞停蔚來的完全沒有煞車手套箱薄到只可以裝吋筆電行李箱夾手功能正常發揮臺灣人民引頸企盼的小米真的這麼雷嗎或者這些都是米黑做的影片,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2024-04-03 20:53:42,分享公里速度,我記得上一台煞停的是改卡鉗的特斯拉國產電動車一上來就來個完美的以下開放納黑崩潰,我記得上一台煞停的是改卡鉗的特斯拉國產電動車一上來就來個完美的以下開放納黑崩潰,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2024-04-04 12:40:26,新聞小米汽車熱銷公司股價上漲逾,難怪大家都說批踢踢反指標不說大陸人自己一堆負評台灣一堆人吹捧價格便宜打趴一堆車廠歐美大廠都很擔心等等但是我們看看雷軍自己怎麼說雷軍宣布小米汽車標準版只賣人民幣萬元比特斯拉便宜人民幣萬元約新台幣萬元以做為致敬特斯拉賣這個價位是虧錢賣就算賣到萬元也是虧錢乾脆虧多虧一點世界級的大企業有哪一家公司不看盈虧產品賠錢的生意股東不死公司經營層才怪董事長總經理被換掉都有可能但中國卻好像很光榮一樣拿出來炫耀股價還漲這背後如果有辦法長期維持下去說沒有貓膩還真奇怪,難怪大家都說批踢踢反指標不說大陸人自己一堆負評台灣一堆人吹捧價格便宜打趴一堆車廠歐美大廠都很擔心等等但是我們看看雷軍自己怎麼說雷軍宣布小米汽車標準版只賣人民幣萬元比特斯拉便宜人民幣萬元約新台幣萬元以做為致敬特斯拉賣這個價位是虧錢賣就算賣到萬元也是虧錢乾脆虧多虧一點世界級的大企業有哪一家公司不看盈虧產品賠錢的生意股東不死公司經營層才怪董事長總經理被換掉都有可能但中國卻好像很光榮一樣拿出來炫耀股價還漲這背後如果有辦法長期維持下去說沒有貓膩還真奇怪,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-04-04 13:56:37,新聞生死存亡一年年推逾款新車,全世界汽車品牌前大銷售排行在年鋼鐵人電影推出那年首次站上前大汽車銷售品牌年爬升到第名年穩居第名年再升到名年緊追後面和就在和名間浮動一度跟賓士和寶馬排名差距不大但後來年柴油門事件重創集團銷量走下坡跌到和名左右和年之間受益於新冠疫情全球大缺車排行回升到名但銷售量已經被中國大陸品牌比亞迪超車和被特斯拉緊追在後而且目前和主要競爭對手賓士與寶馬的全球銷售量差距一直沒辦法拉近超越雖然作為集團銷量的第二把手和這樣的小眾品牌都還無法撼動奧迪在集團內的重要性但台灣市場特殊的是有高額進口關稅和奢侈稅導致奧迪的定價策略和產品競爭力在台灣市場顯得弱勢在台灣買和的錢在國外都可以買和雙了照目前疫情結束後的全球銷量趨勢目前一堆中國廠牌開始擠進前名了如果奧迪沒有跟雙一樣持續往前名進步邁進的話年之後奧迪燃油車款停止更新換代一個不小心是有可能跌出前的,全世界汽車品牌前大銷售排行在年鋼鐵人電影推出那年首次站上前大汽車銷售品牌年爬升到第名年穩居第名年再升到名年緊追後面和就在和名間浮動一度跟賓士和寶馬排名差距不大但後來年柴油門事件重創集團銷量走下坡跌到和名左右和年之間受益於新冠疫情全球大缺車排行回升到名但銷售量已經被中國大陸品牌比亞迪超車和被特斯拉緊追在後而且目前和主要競爭對手賓士與寶馬的全球銷售量差距一直沒辦法拉近超越雖然作為集團銷量的第二把手和這樣的小眾品牌都還無法撼動奧迪在集團內的重要性但台灣市場特殊的是有高額進關稅和奢侈稅導致奧迪的定價策略和產品競爭力在台灣市場顯得弱勢在台灣買和的錢在國外都可以買和雙了照目前疫情結束後的全球銷量趨勢目前一堆中國廠牌開始擠進前名了如果奧迪沒有跟雙一樣持續往前名進步邁進的話年之後奧迪燃油車款停止更新換代一個不小心是有可能跌出前的,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2024-04-04 15:07:32,新聞小米汽車熱銷公司股價上漲逾,小米最後鎖單的量大概四萬多比原本的八萬多少一半左右不過基本上也應該是今年大半產能了後面主要看小米產能爬坡順不順利生產資質這邊小米跟北汽應該還在談後面推估還會有交易小米交車後各大評測都出來了先不管小米如何除了蔚來的樂道訂價問題外評測第一個中槍的是吉利的極氪現在被中國網民戲稱為電動納智捷另外小米上路也比較多影片出來了除了之前在武漢試車循跡問題跑出撞車外昨天廈門又有個試車時出現嚴重異音跟漏水的小米官方出來說漏水是前幾天下過雨車子淋雨了異音是路上小石頭卡進煞車了至於大家信不信看起來網民是半信半疑了最後本週小米股價高光時刻就是第一天開盤然後就連續下去了蔚來小鵬理想零跑跟特斯拉股價都弱勢比亞迪也是偏弱電動車市場還是很艱難啊第一天接接到香港朋友傳訊息來討論可不可以空各位別心急等一下二季底產能爬坡狀況吧,小米最後鎖單的量大概四萬多比原本的八萬多少一半左右不過基本上也應該是今年大半產能了後面主要看小米產能爬坡順不順利生產資質這邊小米跟北汽應該還在談後面推估還會有交易小米交車後各大評測都出來了先不管小米如何除了蔚來的樂道訂價問題外評測第一個中槍的是吉利的極氪現在被中國網民戲稱為電動納智捷另外小米上路也比較多影片出來了除了之前在武漢試車循跡問題跑出撞車外昨天廈門又有個試車時出現嚴重異音跟漏水的小米官方出來說漏水是前幾天下過雨車子淋雨了異音是路上小石頭卡進煞車了至於大家信不信看起來網民是半信半疑了最後本週小米股價高光時刻就是第一天開盤然後就連續下去了蔚來小鵬理想零跑跟特斯拉股價都弱勢比亞迪也是偏弱電動車市場還是很艱難啊第一天接接到香港朋友傳訊息來討論可不可以空各位別心急等一下二季底產能爬坡狀況吧,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-04-04 17:39:49,新聞小米汽車熱銷公司股價上漲逾,理單中國市場真的很大很可惜當年納智捷沒成功在中國拿下一席之地失敗收場以前嚴凱泰超有野心車都賣到伊朗去了但這也說明車業沒那麼好做成也賣車敗也賣車車友有比較過和整體還是比較成熟感覺這家公司有學到教訓也有改善輔助系統連都比不上何來對比特斯拉這股價拉抬我們看看就好,理單中國市場真的很大很可惜當年納智捷沒成功在中國拿下一席之地失敗收場以前嚴凱泰超有野心車都賣到伊朗去了但這也說明車業沒那麼好做成也賣車敗也賣車車友有比較過和整體還是比較成熟感覺這家公司有學到教訓也有改善輔助系統連都比不上何來對比特斯拉這股價拉抬我們看看就好,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
