word,count
安安,11
反對,11
羨慕,11
自在,11
原地,11
拉線,11
效益,11
顯著,11
高利率,11
以色列,11
高級車,11
勞斯萊斯,11
不買,11
沒錢,11
大車,11
超額,11
恐怖,11
機器,11
強勢,11
一顆,11
日韓,11
換新,11
深刻,11
代理商,11
瓶頸,11
利益,11
氣壓,11
電子化,11
車行,11
了輛,11
淘汰,11
將其,11
火燒車,11
數十,11
零下,11
它將,11
武嶺,11
我會,11
車外,11
佔位,11
昂貴,11
投訴,11
暴衝,11
因應,11
烏克蘭,11
耗損,11
罷工,11
韓系,11
實用性,10
焊接,10
一萬,10
不用說,10
部件,10
深度,10
都還,10
上網,10
過年,10
違法,10
不禁,10
這對,10
汽車業,10
德州,10
一群,10
第四,10
改為,10
緩解,10
破風,10
坐過,10
經濟日報,10
途中,10
一週,10
注重,10
刻意,10
佐藤,10
第季,10
下雨天,10
逆向,10
新版,10
很長,10
檢附,10
翻譯,10
契約,10
電氣化,10
開罰,10
極速,10
章男,10
打電話,10
三角,10
集中,10
包膜,10
申報,10
拍照,10
拉到,10
開過去,10
實惠,10
為啥,10
好玩,10
掀起,10
熱議,10
案件,10
不良,10
事宜,10
五月,10
插頭,10
林男,10
後視鏡,10
離譜,10
馬來西亞,10
太少,10
作法,10
下次,10
車燈,10
支撐,10
儀表,10
現象,10
掀背,10
運氣,10
門板,10
族群,10
準確,10
分隊,10
跑到,10
椅墊,10
菜單,10
座位,10
老車,10
移車,10
大會,10
後悔,10
一輛車,10
新竹縣,10
衝到,10
忠誠度,10
一出,10
對應,10
拿出,10
克服,10
電能,10
這才,10
注意到,10
說不定,10
來自於,10
想開,10
旅遊,10
發揮,10
優異,10
獲獎,10
用完,10
健康,10
到時候,10
知情,10
垂直,10
偏移,10
週期,10
力量,10
暴雨,10
樂於,10
幾家,10
灣區,10
體感,10
一場,10
卡住,10
職業,10
稱霸,10
檢察官,10
零百,10
一氣,10
無腦,10
六日,10
視線,10
個案,10
車距,10
直覺,10
頓挫,10
右後方,10
兒童,10
還算,10
官員,10
南下,10
年輕,10
發言人,10
救護,10
每週,10
便利,10
飛行,10
出頭,10
顏色,10
完畢,10
專心,10
刺激,10
此舉,10
將來,10
勢必,10
這年,10
開回,10
居民,10
標檢局,10
防眩板,10
主打,10
人來,10
有名,10
董事長,10
藉由,10
關心,10
事故率,10
股份,10
宜蘭,10
移送,10
第一槍,10
之路,10
身邊,10
加裝,10
尋求,10
委員會,10
受評,10
總成,10
搶救,10
混合車,10
不需,10
各項,10
瑕疵,10
分為,10
超跑,10
清水,10
埔里,10
多家,10
舊車,10
北上,10
車數,10
上傳,10
資料庫,10
個資,10
原則,10
北部,10
創辦人,10
徵收,10
七月,10
前檔,10
再生,10
滑手機,10
分署,10
獨特,10
市占,10
預售,10
很夠,10
承諾書,10
破產,10
高端,10
指數,10
犧牲,10
不停,10
想不到,10
過了,10
總部,10
版上,10
製作,10
有無,10
代步,10
亂象,10
友善,10
處罰,10
加大,10
優缺點,9
多種,9
任務,9
這在,9
外洩,9
首季,9
太陽能板,9
耗電,9
透天,9
英鎊,9
廣播,9
跡象,9
年款,9
新店,9
看下去,9
部份,9
人數,9
工程車,9
很差,9
前保桿,9
理念,9
召喚,9
熱血,9
手段,9
著這,9
車駕駛,9
的則,9
增強,9
儀表板,9
陳姓,9
古男,9
苗栗,9
比利時,9
免稅,9
仍會,9
沒車,9
了不起,9
半天,9
直行,9
遠遠,9
算了,9
索尼,9
客人,9
為例,9
而則,9
推車,9
高到,9
批評,9
煩惱,9
負載,9
韓國車,9
清單,9
賠錢,9
繳出,9
陶瓷,9
開上,9
耐用,9
排放,9
葉子板,9
消防員,9
理性,9
性質,9
意識,9
頻繁,9
鋼鐵,9
全速,9
尾翼,9
靈活,9
比好,9
電價,9
拔掉,9
牛肉,9
出國,9
付錢,9
下個,9
從頭到尾,9
懶得,9
性能車,9
高公局,9
一趟,9
斷裂,9
違者,9
哩程,9
光達,9
當機,9
反串,9
沒關係,9
跑道,9
一筆,9
納智傑,9
軸距,9
斷電,9
警報,9
原理,9
最貴,9
核心,9
將使,9
會給,9
老人,9
睡著,9
車聚,9
傷亡,9
抗議,9
數千,9
前景,9
一篇,9
忽略,9
保養廠,9
嘻嘻,9
說服,9
大幅度,9
需為,9
網上,9
蓋子,9
率先,9
外部,9
早已,9
財力,9
大增,9
戰爭,9
元件,9
檢討,9
一般來說,9
熱門,9
步驟,9
評比,9
責任險,9
苓雅區,9
高峰,9
疲勞,9
還行,9
家電,9
總體,9
時間點,9
好事,9
刺眼,9
同級,9
形式,9
三不,9
轉速,9
超出,9
住戶,9
很快,9
制動,9
推遲,9
總裁,9
鋁圈,9
整組,9
人開,9
居多,9
後勤,9
艱難,9
救援,9
機關,9
稍早,9
金崙,9
駕馭,9
候車,9
受限,9
叫做,9
進到,9
停下來,9
電錶,9
國一,9
坐起來,9
登記,9
共有,9
播放,9
飛機,9
新品,9
低價,9
板上,9
支出,9
也還,9
無誤,9
出量,9
跳水,9
聰明,9
合法,9
常用,9
門檻,9
偏好,9
掉漆,9
進展,9
交貨,9
配有,9
哪吒,9
五菱,9
僅次於,9
黃金,9
過戶,9
上周,9
總監,9
移置,9
跌價,9
暗示,9
乘用車,9
零售,9
房子,9
女友,9
三分,9
百萬富翁,9
向來,9
飲料,9
神經,9
名下,9
義務,9
條例,9
外線,9
平面,9
昨晚,9
地下,9
爬文,9
完稅,9
進軍,9
預先,9
獎勵,9
同行,9
父親,9
網紅,9
直播,9
辦理,9
上山,9
高等,8
汽座,8
配送,8
退訂,8
要換,8
能耗,8
能用,8
副局長,8
市佔,8
打廣告,8
房間,8
檢視,8
中和,8
壟斷,8
問問,8
形成,8
總量,8
紅色,8
涵蓋,8
開出去,8
人還,8
最常,8
何一,8
幫派,8
巨型,8
猜測,8
誘因,8
一大,8
相似,8
一月,8
萬千,8
占比,8
兩噸,8
揭曉,8
分數,8
裝上,8
物流,8
個性,8
不等,8
踩油門,8
自有,8
綠氫,8
連帶,8
這波,8
若要,8
流失,8
比率,8
事業,8
公會,8
雲端,8
整台,8
小組,8
選購,8
輝達,8
插上,8
輛車,8
丹麥,8
不符,8
談論,8
無聊,8
重要性,8
權利,8
上課,8
要給,8
紀錄器,8
儲存,8
露營車,8
輾壓,8
不慎,8
電充,8
斷掉,8
對照,8
興建,8
付款,8
回文,8
將於,8
解約,8
賣給,8
過後,8
一對,8
願景,8
翻覆,8
縮短,8
接送,8
賓利,8
得分,8
夜間,8
交出,8
車在,8
認定,8
鑑定,8
修車,8
全美,8
漏油,8
效應,8
模組化,8
左側,8
不小,8
大一,8
就換,8
會將,8
展出,8
小型車,8
避開,8
發言,8
轉售,8
解讀,8
力學,8
電視,8
相差,8
週二,8
負面,8
陳平,8
打個,8
車來,8
資深,8
資本,8
認同,8
放到,8
倒數,8
已久,8
側面,8
人力,8
淨利,8
油箱,8
反駁,8
障礙物,8
自我,8
限時,8
巴士,8
越野,8
在乎,8
背景,8
達人,8
薪資,8
駭客,8
測試車,8
回頭,8
車還,8
受益,8
火災,8
沒有用,8
電解質,8
燃燒,8
倒閉,8
觀看,8
偏離,8
氣炸,8
數百,8
第二次,8
磨損,8
建築,8
幽靈,8
分配,8
批准,8
四周,8
服務廠,8
隧道,8
發電,8
傷到,8
高科技,8
找不到,8
這句,8
中央社,8
信任,8
元起,8
大關,8
燈具,8
發照,8
設有,8
這樣子,8
狂粉,8
兩樣,8
執照,8
成型,8
西班牙,8
盈利,8
安卓,8
直言,8
乞丐,8
這場,8
教育,8
不應該,8
火車站,8
桃園市,8
銀行,8
載著,8
防護,8
大戰,8
見解,8
話題,8
春節,8
見到,8
一間,8
夠用,8
通通,8
帳號,8
轉動,8
製造業,8
羅爾,8
跨越,8
開萬,8
年銷量,8
外流,8
剩餘,8
蠍子,8
手上,8
追趕,8
猴子,8
週末,8
抱歉,8
大人,8
代價,8
五分鐘,8
吉普車,8
護航,8
請放,8
陰極,8
左邊,8
廂型,8
英文,8
可憐,8
土地,8
素質,8
複製,8
而來,8
行進,8
本文,8
指定,8
談到,8
車都,8
廉價,8
黑絲,8
法拉利,8
插入,8
基地,8
更少,8
李男,8
聽過,8
碗公,8
水泥,8
有期徒刑,8
竹北市,8
半徑,8
心動,8
輕量化,8
美國人,8
清晨,8
定期,8
開會,8
停下,8
邱姓,8
抽稅,8
那天,8
地面,8
八卦,8
解雇,8
旋鈕,8
貼出,8
查看,8
風格,8
現身,8
一度電,8
開箱,8
偏低,8
監理站,8
山區,8
回升,8
對撞,8
陌生人,8
逼逼,8
連環,8
產品線,8
廣州,8
開法,8
大門,8
一大堆,8
舉辦,8
波動,8
金融,8
竹山,8
路肩,8
警車,8
行銷,8
監控,8
接受度,8
巡航,8
現今,8
妥善,8
團體,8
參數,8
上廁所,8
多出,8
億歐元,8
受害,8
情緒,8
構成,8
作動,8
脫離,8
主張,8
往前,8
天下,8
冷卻,8
聊天,8
門鎖,8
全家,8
特地,8
點多,8
車流,8
防水,8
到來,8
牽車,8
得以,8
線條,8
暢所欲言,8
一想,8
獨家,8
好車,8
合格,8
提示,8
滑行,8
跌幅,8
試車,8
害羞,8
玩具,8
看上,8
沒選,8
事務,8
實驗,8
外力,8
絕大,8
抖動,8
流暢,8
接手,7
效能,7
手排,7
標榜,7
連接,7
達萬輛,7
擾流,7
電的,7
西方,7
每股,7
硬要,7
立場,7
台線,7
傾向,7
幸好,7
改版,7
精準,7
有助,7
車迷,7
高額,7
年將,7
地上,7
阻止,7
保險桿,7
鵝鑾鼻,7
聚焦,7
延續,7
租金,7
彈性,7
窗戶,7
當晚,7
公審,7
便利性,7
周年,7
觀望,7
踏入,7
燃料稅,7
加快,7
意圖,7
對抗,7
身高,7
開價,7
稅費,7
排氣量,7
季度,7
下一個,7
馬斯,7
腦袋,7
預定,7
兩千,7
戰力,7
原材料,7
犯罪,7
圖資,7
這兩家,7
喜愛,7
氛圍,7
日子,7
奪冠,7
偵辦,7
退還,7
困境,7
排檔桿,7
拍到,7
鈑金,7
場景,7
美好,7
國泰,7
親民,7
怎麼說,7
一套,7
區間,7
民事,7
高中,7
悲劇,7
和解,7
不確定性,7
買單,7
嚴苛,7
摩托車,7
還比,7
刀片,7
勉強,7
妻子,7
儀錶板,7
莊敬,7
落差,7
第二排,7
腿部,7
私接,7
有次,7
霸主,7
禮物,7
灰色,7
五時,7
急用,7
生產線,7
停管處,7
遇上,7
戶外,7
過渡,7
這筆,7
規章,7
代理,7
贏得,7
體系,7
後退,7
右腳,7
室內,7
奪回,7
屁股,7
崩盤,7
頂級,7
身心,7
假人,7
四分,7
該名,7
運轉,7
運營,7
名列前茅,7
彌補,7
千瓦,7
死角,7
幾點,7
高雄場,7
台北場,7
看著,7
坐姿,7
中壢,7
南投,7
車架,7
鋁合金,7
專利,7
上限,7
生產商,7
公車,7
承擔,7
乘員,7
蓬勃,7
很爽,7
更快,7
試產,7
半個,7
最低,7
成人,7
法人,7
潛力,7
語言,7
總經理,7
創新高,7
帶有,7
起訴,7
吵架,7
惡劣,7
不知,7
這批,7
測距,7
熱銷,7
驚艷,7
未必,7
電線桿,7
想換,7
不保,7
款式,7
柴油車,7
膝蓋,7
侵犯,7
字樣,7
客觀,7
堪用,7
高興,7
供電,7
收錢,7
防止,7
右邊,7
吸引力,7
這一年,7
回事,7
氣氛燈,7
鄉下,7
電影,7
整合到,7
管制,7
障礙,7
騎上,7
有利,7
開雙,7
封裝,7
大雨,7
這部,7
文字,7
的電,7
配上,7
老實,7
每度電,7
還將,7
歷經,7
指控,7
標準化,7
汰舊換新,7
滅火,7
約莫,7
上還,7
年減,7
授權,7
滅火器,7
內側,7
標籤,7
若有,7
萬座,7
雙北,7
上前,7
船上,7
一看,7
幾台,7
傑森,7
車有,7
功能性,7
漸漸,7
是非,7
罕見,7
磨耗,7
關掉,7
聲浪,7
做動,7
技巧,7
華爾街,7
缺電,7
冬天,7
請求,7
強風,7
部長,7
退出,7
福利,7
轉換,7
領牌數,7
暢銷車,7
升級版,7
百分點,7
下圖,7
附加,7
修好,7
入選,7
上任,7
穩定性,7
請教,7
耗費,7
有輛,7
優步,7
兩家,7
恐懼,7
該輛,7
攀升,7
小朋友,7
無敵,7
買菜,7
涉嫌,7
這塊,7
主觀,7
放手,7
太過,7
抹黑,7
婦人,7
金錢,7
低調,7
模擬,7
始終,7
送辦,7
上方,7
退款,7
八年,7
車輪,7
估價,7
節能,7
男性,7
往後,7
依法,7
謹慎,7
里程表,7
僅限,7
建置,7
保全,7
沃爾,7
高盛,7
整片,7
流出,7
講話,7
慘烈,7
防撞,7
不看,7
撞斷,7
包裹,7
不開,7
僅為,7
認知,7
電黑,7
兩百,7
執法,7
儲能,7
膠條,7
奔馳,7
移除,7
一號,7
谷歌,7
短短,7
車停,7
護罩,7
保乙式,7
撞成,7
高架,7
換到,7
列出,7
人行道,7
算好,7
語氣,7
商用,7
萬人,7
對面,7
太高,7
坐到,7
找個,7
掙扎,7
對決,7
三日,7
滿位,7
車界,7
九月,7
空力,7
氫燃料,7
付出,7
配車,7
加購,7
說話,7
鞍座,7
標案,7
韓車,7
時期,7
描述,7
冗餘,7
招標,7
未知,7
手冊,7
萬元版,7
顛覆,7
頂尖,7
形容,7
保養費,7
一周,7
限速,7
子公司,7
對話,7
氣憤,7
黃色,7
將以,7
分局,7
抓到,7
運動型,7
聯手,7
撥桿,7
打發,7
酒後,7
局面,7
這跟,7
掉到,7
趕緊,7
透明,7
填答,7
第三期,7
海報,7
簡化,7
窮人,7
就夠,7
椅背,7
老舊,7
生物,7
跨界,7
周四,7
專為,7
創建,7
閱讀,7
不愧,7
全國,7
熱潮,7
無須,7
松林,7
下一步,7
擋住,7
義大利,7
下同,7
擔任,7
大餅,7
還得,7
門把,7
國瑞,7
出租,7
說出,7
萬塊,7
無奈,7
疲弱,7
首要,7
業代,7
糟糕,7
拿掉,7
不見,7
陳男,7
飾板,7
檢測,7
緣故,7
車賣,7
成交,7
沙發,7
哪來,7
轉頭,7
新舊,7
創投,7
三種,7
租賃車,7
資產,7
夏季,7
舊金山,6
打折,6
第二個,6
外廠,6
稱讚,6
競賽,6
縱切,6
佳績,6
時會,6
抑制,6
特有,6
郵報,6
買方,6
十天,6
車長,6
風扇,6
兒子,6
還請,6
登錄,6
國三,6
每名,6
更強,6
歐吉,6
掌控,6
報銷,6
扭曲,6
反彈,6
我要,6
幻想,6
某種,6
一併,6
劉姓,6
綠能,6
身上,6
節奏,6
一句,6
不難,6
聲控,6
貼背,6
取決,6
回程,6
開開,6
衝破,6
越高,6
拖吊車,6
放著,6
脫困,6
助理,6
更慘,6
次要,6
分開,6
一遍,6
萬年,6
驚喜,6
比其,6
兩百萬,6
基隆市,6
掀背車,6
保險費,6
天才,6
傳真,6
失靈,6
日後,6
總價,6
中國人,6
北高,6
改採,6
作用,6
缺車,6
喊話,6
名爵,6
車單,6
編列,6
黃姓,6
預言,6
問了,6
半價,6
首年,6
空檔,6
提振,6
心靈,6
登場,6
店內,6
好聽,6
第三排,6
陪審團,6
正當,6
流傳,6
柱子,6
范男,6
時機,6
這名,6
翻車,6
保固期,6
後車門,6
傑克,6
編成,6
優秀,6
有意,6
吸到,6
出面,6
尊榮感,6
視角,6
高檔,6
地緣,6
依靠,6
邁向,6
撞飛,6
混亂,6
追查,6
陣容,6
中部,6
諮詢,6
邁進,6
原始,6
反壟斷法,6
慶幸,6
先來,6
為所欲為,6
供不應求,6
浪潮,6
跑完,6
造就,6
運送,6
路徑,6
吹牛,6
東京,6
這款車,6
寬敞,6
可行,6
林福山,6
善意,6
還貴,6
傍晚,6
罰金,6
三元,6
較少,6
南投縣,6
眼中,6
不實,6
不幸,6
吃掉,6
分成,6
搞定,6
試試看,6
逼車,6
寬度,6
虧萬到,6
科技業,6
突出,6
性價,6
不降,6
身亡,6
側邊,6
每輛車,6
流量,6
郊區,6
密西根州,6
手套箱,6
不輸,6
雷諾,6
制度,6
底部,6
開什麼,6
異性,6
新興,6
一批,6
周末,6
空車,6
辛苦,6
曹操,6
差價,6
鎖住,6
毛病,6
中控台,6
放屁,6
氣體,6
家屬,6
亮相,6
拒收,6
街頭,6
圓形,6
所有人,6
作出,6
石油,6
生存,6
發作,6
工單,6
稅率,6
總算,6
遞延,6
富貴角,6
爭氣,6
書面,6
將可,6
交叉,6
耗油,6
製氫,6
純油,6
停停,6
完售,6
爛車,6
要裝,6
零排放,6
左手,6
有用,6
毛利率,6
人為,6
財富,6
加持,6
大錢,6
車手,6
反感,6
加班,6
驚險,6
整路,6
微軟,6
相互,6
這兩款車,6
燈塔,6
好壞,6
滲透率,6
優於,6
三倍,6
暴漲,6
普及率,6
開好,6
過失,6
衝上,6
聲譽,6
海豹,6
不給,6
攝氏,6
程序,6
賣掉,6
蝦皮,6
第輛,6
愛的,6
前幾天,6
途徑,6
四門,6
哪台,6
到位,6
審視,6
前十名,6
堅固,6
水平,6
公里數,6
買得起,6
很帥,6
前輪,6
抱持,6
白目,6
俗稱,6
任意,6
十萬,6
很慘,6
出示,6
三元鋰,6
當事,6
極低,6
前輩,6
通貨膨脹,6
不可以,6
機場,6
聲明稿,6
有多少,6
沿路,6
渡邊,6
主動式,6
青睞,6
這幾天,6
亞洲,6
尾鰭,6
堆高機,6
早晚,6
保守,6
電池車,6
蕭姓,6
經銷,6
各有,6
購物,6
新低,6
發票,6
時侯,6
撞進,6
日電,6
聽聽,6
多花,6
使用率,6
門市,6
變小,6
五星,6
開通,6
外場,6
生意,6
解說,6
諸多,6
莫名,6
反映,6
放置,6
約合,6
強制險,6
貼紙,6
摧毀,6
商報,6
等同,6
高分,6
長達,6
短程,6
輪拱,6
無感,6
曾男,6
鎳礦,6
業內,6
警分局,6
雪鐵龍,6
現車,6
同門,6
供給,6
警消,6
果不其然,6
指稱,6
局勢,6
面向,6
原住民,6
拆下來,6
歐洲車,6
採礦,6
工資,6
板金,6
刮傷,6
光環,6
整排,6
遠光燈,6
轉而,6
電動機車,6
檢驗,6
撲滅,6
自月,6
監督,6
出產,6
場勘,6
盡可能,6
曼谷,6
添加,6
斑馬線,6
百分,6
公規,6
禮讓,6
考驗,6
蠻好,6
簡訊,6
講得,6
誤判,6
處理器,6
坦承,6
準時,6
耐久賽,6
履約,6
一支,6
訊號,6
論戰,6
汽機車,6
車嗎,6
最受,6
凸顯,6
第三名,6
輪子,6
零部件,6
這會,6
陽極,6
歸責,6
火勢,6
釀禍,6
行蹤,6
感興趣,6
給個,6
看路,6
快訊,6
教訓,6
帶著,6
集成,6
一律,6
閒置,6
輕傷,6
原價,6
會選,6
供貨,6
賣得,6
車年,6
放學,6
圍繞,6
喬治亞州,6
小姐,6
備受,6
我的車,6
信息,6
抬頭,6
邀請,6
回復,6
第五名,6
大哥,6
想過,6
夠多,6
住宿點,6
輸給,6
阿肥,6
峰值,6
組件,6
移到,6
經費,6
內有,6
一時,6
撞死,6
放下,6
款車,6
列為,6
菱利,6
出售,6
也夠,6
酒精,6
識別,6
亂拔,6
題外話,6
劉揚偉,6
長輩,6
給出,6
和解書,6
付訂,6
寫到,6
水貨,6
信用卡,6
嬰兒,6
盡快,6
模糊,6
發明,6
足以,6
財損,6
本季,6
起飛,6
音質,6
鹵素燈,6
日本人,6
核保,6
商場,6
輛輛輛,6
年薪,6
依序為,6
狂特粉,6
分離,6
扣掉,6
舉證,6
買來,6
低階,6
賺幣,6
兩大,6
牽引,6
士林,6
養家,6
震動,6
活靠,6
匯率,6
發費文,6
鎖死,6
加劇,6
重罰,6
退化,6
迫使,6
渦輪,6
民法,6
慶生,6
引述,6
舊款,6
重視,6
繳稅,6
受困,6
面積,6
後門,6
擋風,6
條街,6
限動,6
風阻,6
凹陷,6
莫名其妙,6
榜首,6
下課,6
停留,6
縣市,6
一代,6
頂規,6
嫌棄,6
前擋,6
買新車,6
頭燈,6
賺到,6
遲遲,6
激進,6
權益,6
車色,6
還挺,6
分辨,6
輪流,6
極狐,6
詐騙,6
說過,6
頭頂,6
王男,6
三代,6
新店區,6
連網,6
角色,6
全額,6
萬元及,6
一到,6
出遠門,6
操控性,6
自用,6
關門,6
提交,6
不太會,6
心理,6
順序,6
補電,6
人才,6
過濾,6
六點,6
雪佛蘭,6
凱迪拉克,6
駕駛員,6
融合,6
不高,6
運行,6
查詢,6
越野車,6
賠付,6
霸佔,6
問世,6
比貴,6
藍芽,6
第七,6
跟隨,5
二路,5
下一秒,5
柵欄,5
轉身,5
問說,5
講好,5
停到,5
先去,5
既有,5
提起,5
綠燈,5
停用,5
麋鹿,5
死者,5
秒鐘,5
造假,5
汎德,5
借給,5
之處,5
有心,5
噴水,5
啥時,5
契約書,5
閉嘴,5
擁抱,5
承租,5
痛批,5
強國,5
日經,5
舒適性,5
不願,5
侷限性,5
低點,5
要開,5
申訴,5
撥打,5
吸引人,5
誤會,5
善良,5
管理人,5
綽綽有餘,5
限量,5
訂價,5
達輛,5
賴先生,5
元歲,5
出萬輛,5
他牌,5
超級盃,5
衰減,5
指標,5
冷門,5
議員,5
挑選,5
權責,5
溫室,5
最差,5
過一次,5
貨運,5
吊車,5
數值,5
過大,5
改開,5
退磁,5
電磁,5
重機,5
坦白,5
體重,5
溢價,5
投片量,5
開得,5
面板,5
丙式,5
存貨,5
片段,5
得利,5
修理,5
料件,5
深夜,5
可觀,5
華盛頓,5
求解,5
熱心,5
舉發,5
百萬內,5
入榜,5
強項,5
太座,5
腳踏墊,5
一組,5
墾丁,5
標示,5
黑衣,5
加倍,5
恆治,5
勝過,5
載人,5
本月,5
輩子,5
壓低,5
幾位,5
當他,5
仍待,5
僅需,5
興奮,5
元月,5
日將,5
當事人,5
列表,5
探勘,5
增壓,5
天然氣,5
賣贏,5
銷售出,5
中年,5
高居,5
重啟,5
圖利,5
六和,5
竹科,5
產物,5
信賴,5
負責任,5
下場,5
不俗,5
拋棄,5
引以為傲,5
號碼,5
地下室,5
高一,5
警局,5
上榜,5
實業,5
南陽,5
四座,5
陰影,5
疑惑,5
約輛,5
惡意,5
高出,5
保修,5
務實,5
共識,5
仰賴,5
裂開,5
破裂,5
超標,5
展現,5
受訪,5
畫質,5
額度,5
入門級,5
紅綠燈,5
跑旅,5
家中,5
嚇得,5
體積,5
去過,5
行李廂,5
動手,5
線傳,5
拉抬,5
入侵,5
第台,5
瑞士,5
頻頻,5
減低,5
特友,5
平臺,5
害怕,5
牆壁,5
台台,5
嘉義縣,5
你換,5
地獄,5
難看,5
加分,5
機車行,5
中彰,5
社長,5
荷包,5
瞭解,5
鼻孔,5
買超,5
一層,5
大到,5
座艙,5
我車,5
意即,5
離職,5
危險罪,5
